"ID","X","Y","ANGLE","HEAD","FAST_BREAK","PREDICTED_GOAL","XG","FOOTBALL_PITCH_CELL"
5455,95,-11,4.35437095536915089083057695774771945059,"Y","Y","N",0.047620192290874531,"X94|Y-12"
5454,95,-11,4.35437095536915089083057695774771945059,"N","Y","N",0.092282818131829869,"X94|Y-12"
5449,95,-13,4.3316913796637874824617806779544207371,"Y","N","N",0.014517358372222759,"X94|Y-14"
5448,95,-13,4.3316913796637874824617806779544207371,"N","N","N",0.029081104606294293,"X94|Y-14"
5451,95,-13,4.3316913796637874824617806779544207371,"Y","Y","N",0.047557860231953783,"X94|Y-14"
5450,95,-13,4.3316913796637874824617806779544207371,"N","Y","N",0.092167682907101423,"X94|Y-14"
5445,95,-15,4.30552810787281508705552770109304917563,"Y","N","N",0.014494678554241013,"X94|Y-16"
5444,95,-15,4.30552810787281508705552770109304917563,"N","N","N",0.029036342875958594,"X94|Y-16"
5447,95,-15,4.30552810787281508705552770109304917563,"Y","Y","N",0.047486049947956056,"X94|Y-16"
5446,95,-15,4.30552810787281508705552770109304917563,"N","Y","N",0.092035022672911498,"X94|Y-16"
4740,95,-17,4.27601085960217722489250635345666674543,"Y","N","N",0.014469133226594265,"X94|Y-18"
4739,95,-17,4.27601085960217722489250635345666674543,"N","N","N",0.028985923194219942,"X94|Y-18"
4796,95,-17,4.27601085960217722489250635345666674543,"Y","Y","N",0.047405157695485332,"X94|Y-18"
4741,95,-17,4.27601085960217722489250635345666674543,"N","Y","N",0.091885562196591081,"X94|Y-18"
4737,95,-19,4.24328314228979960018093945586614657936,"N","Y","N",0.0917201005945842,"X94|Y-20"
4736,95,-19,4.24328314228979960018093945586614657936,"Y","N","N",0.014440861297065696,"X94|Y-20"
4735,95,-19,4.24328314228979960018093945586614657936,"N","N","N",0.028930118868355024,"X94|Y-20"
4738,95,-19,4.24328314228979960018093945586614657936,"Y","Y","N",0.047315620211806228,"X94|Y-20"
4732,95,-21,4.2075005817000106484929179161324802927,"Y","N","N",0.01441001272159448,"X94|Y-22"
4731,95,-21,4.2075005817000106484929179161324802927,"N","N","N",0.028869224985186809,"X94|Y-22"
4734,95,-21,4.2075005817000106484929179161324802927,"Y","Y","N",0.047217909122048728,"X94|Y-22"
4733,95,-21,4.2075005817000106484929179161324802927,"N","Y","N",0.091539501193745834,"X94|Y-22"
4728,95,-23,4.16882917171816406771024317486055212955,"Y","N","N",0.014376746643163282,"X94|Y-24"
4727,95,-23,4.16882917171816406771024317486055212955,"N","N","N",0.028803554759158592,"X94|Y-24"
4730,95,-23,4.16882917171816406771024317486055212955,"Y","Y","N",0.047112525123637311,"X94|Y-24"
4729,95,-23,4.16882917171816406771024317486055212955,"N","Y","N",0.091344680979499979,"X94|Y-24"
4724,95,-25,4.12744347789536141603520901553270419654,"Y","N","N",0.014341229500496978,"X94|Y-26"
4669,95,-25,4.12744347789536141603520901553270419654,"N","N","N",0.02873343581996075,"X94|Y-26"
4726,95,-25,4.12744347789536141603520901553270419654,"Y","Y","N",0.04699999207201485,"X94|Y-26"
4725,95,-25,4.12744347789536141603520901553270419654,"N","Y","N",0.091136599854191688,"X94|Y-26"
4666,95,-27,4.0835248281246897997891618579565335647,"Y","N","N",0.014303633144555836,"X94|Y-28"
4665,95,-27,4.0835248281246897997891618579565335647,"N","N","N",0.028659206514099235,"X94|Y-28"
4668,95,-27,4.0835248281246897997891618579565335647,"Y","Y","N",0.046880851085833265,"X94|Y-28"
4667,95,-27,4.0835248281246897997891618579565335647,"N","Y","N",0.090916249918765388,"X94|Y-28"
4662,95,-29,4.03725952187191278000541025884669141237,"Y","N","N",0.014264132997786635,"X94|Y-30"
4661,95,-29,4.03725952187191278000541025884669141237,"N","N","N",0.028581212288934579,"X94|Y-30"
4664,95,-29,4.03725952187191278000541025884669141237,"Y","Y","N",0.046755654780582322,"X94|Y-30"
4663,95,-29,4.03725952187191278000541025884669141237,"N","Y","N",0.090684644974770481,"X94|Y-30"
4658,95,-31,3.98883708667896368801823224028257344551,"Y","N","N",0.014222906287226965,"X94|Y-32"
4657,95,-31,3.98883708667896368801823224028257344551,"N","N","N",0.028499802220195703,"X94|Y-32"
4660,95,-31,3.98883708667896368801823224028257344551,"Y","Y","N",0.046624961727776811,"X94|Y-32"
4659,95,-31,3.98883708667896368801823224028257344551,"N","Y","N",0.090442810422775771,"X94|Y-32"
4654,95,-33,3.93844860737037336010489198774036571587,"Y","N","N",0.014180130378075089,"X94|Y-34"
4653,95,-33,3.93844860737037336010489198774036571587,"N","N","N",0.028415325735240009,"X94|Y-34"
4656,95,-33,3.93844860737037336010489198774036571587,"Y","Y","N",0.046489331223046847,"X94|Y-34"
4655,95,-33,3.93844860737037336010489198774036571587,"N","Y","N",0.09019177370884629,"X94|Y-34"
5593,97,-9,4.28491271635296296747120661886592194406,"Y","N","N",0.01447683255015815,"X96|Y-10"
5592,97,-9,4.28491271635296296747120661886592194406,"N","N","N",0.029001119887002411,"X96|Y-10"
5595,97,-9,4.28491271635296296747120661886592194406,"Y","Y","N",0.047429539504389599,"X96|Y-10"
5594,97,-9,4.28491271635296296747120661886592194406,"N","Y","N",0.091930613724979557,"X96|Y-10"
5589,97,-11,4.26696911528055008709792849949720870994,"Y","N","N",0.01446131704287348,"X96|Y-12"
5588,97,-11,4.26696911528055008709792849949720870994,"N","N","N",0.028970495602702841,"X96|Y-12"
5591,97,-11,4.26696911528055008709792849949720870994,"Y","Y","N",0.047380404933009088,"X96|Y-12"
5590,97,-11,4.26696911528055008709792849949720870994,"N","Y","N",0.091839823024512351,"X96|Y-12"
5387,97,-13,4.24563381308402734343036810970529780949,"Y","N","N",0.01444289011489561,"X96|Y-14"
5386,97,-13,4.24563381308402734343036810970529780949,"N","N","N",0.02893412354147009,"X96|Y-14"
5389,97,-13,4.24563381308402734343036810970529780949,"Y","Y","N",0.047322045887658648,"X96|Y-14"
5388,97,-13,4.24563381308402734343036810970529780949,"N","Y","N",0.091731975952511535,"X96|Y-14"
5383,97,-15,4.22101023833967578325013026891214751279,"Y","N","N",0.014421651921447429,"X96|Y-16"
5382,97,-15,4.22101023833967578325013026891214751279,"N","N","N",0.028892200760437647,"X96|Y-16"
5385,97,-15,4.22101023833967578325013026891214751279,"Y","Y","N",0.047254777254489226,"X96|Y-16"
5384,97,-15,4.22101023833967578325013026891214751279,"N","Y","N",0.091607648644981554,"X96|Y-16"
5379,97,-17,4.19321582623545953090539062092960291759,"Y","N","N",0.014397715805964162,"X96|Y-18"
5378,97,-17,4.19321582623545953090539062092960291759,"N","N","N",0.02884495028774554,"X96|Y-18"
5381,97,-17,4.19321582623545953090539062092960291759,"Y","Y","N",0.04717895546643195,"X96|Y-18"
5380,97,-17,4.19321582623545953090539062092960291759,"N","Y","N",0.091467493460474808,"X96|Y-18"
5375,97,-19,4.16238066314198744768305821423675806885,"Y","N","N",0.014371206847157494,"X96|Y-20"
5374,97,-19,4.16238066314198744768305821423675806885,"N","N","N",0.028792618272309112,"X96|Y-20"
5377,97,-19,4.16238066314198744768305821423675806885,"Y","Y","N",0.047094973965831323,"X96|Y-20"
5376,97,-19,4.16238066314198744768305821423675806885,"N","Y","N",0.091312230754131668,"X96|Y-20"
5173,97,-21,4.12864602701294089808269055991030680233,"Y","N","N",0.014342260305642307,"X96|Y-22"
5172,97,-21,4.12864602701294089808269055991030680233,"N","N","N",0.028735470935844925,"X96|Y-22"
5373,97,-21,4.12864602701294089808269055991030680233,"Y","Y","N",0.047003258350843097,"X96|Y-22"
5372,97,-21,4.12864602701294089808269055991030680233,"N","Y","N",0.091142640072086972,"X96|Y-22"
5169,97,-23,4.0921628527841847071174916530207686214,"Y","N","N",0.014311020004175447,"X96|Y-24"
5168,97,-23,4.0921628527841847071174916530207686214,"N","N","N",0.028673791393780131,"X96|Y-24"
5171,97,-23,4.0921628527841847071174916530207686214,"Y","Y","N",0.046904261311318751,"X96|Y-24"
5170,97,-23,4.0921628527841847071174916530207686214,"N","Y","N",0.09095955095640347,"X96|Y-24"
5165,97,-25,4.05309015203958568924331893562965512836,"Y","N","N",0.014277636675177325,"X96|Y-26"
5164,97,-25,4.05309015203958568924331893562965512836,"N","N","N",0.028607876410962827,"X96|Y-26"
5167,97,-25,4.05309015203958568924331893562965512836,"Y","Y","N",0.046798457458840065,"X96|Y-26"
5166,97,-25,4.05309015203958568924331893562965512836,"N","Y","N",0.090763833549076134,"X96|Y-26"
5161,97,-27,4.01159341547901435737640050690882562036,"Y","N","N",0.014242266307800885,"X96|Y-28"
5160,97,-27,4.01159341547901435737640050690882562036,"N","N","N",0.028538033155375543,"X96|Y-28"
5163,97,-27,4.01159341547901435737640050690882562036,"Y","Y","N",0.046686338151330616,"X96|Y-28"
5162,97,-27,4.01159341547901435737640050690882562036,"N","Y","N",0.090556389176344607,"X96|Y-28"
5157,97,-29,3.96784302524644161398717007310639885839,"Y","N","N",0.014205068524517419,"X96|Y-30"
5156,97,-29,3.96784302524644161398717007310639885839,"N","N","N",0.028464576008599463,"X96|Y-30"
5159,97,-29,3.96784302524644161398717007310639885839,"Y","Y","N",0.04656840640567677,"X96|Y-30"
5158,97,-29,3.96784302524644161398717007310639885839,"N","Y","N",0.090338141082292447,"X96|Y-30"
4955,97,-31,3.92201270206391496917477578773683739584,"Y","N","N",0.014166205014168322,"X96|Y-32"
4954,97,-31,3.92201270206391496917477578773683739584,"N","N","N",0.028387823485901926,"X96|Y-32"
4957,97,-31,3.92201270206391496917477578773683739584,"Y","Y","N",0.046445171982536997,"X96|Y-32"
4956,97,-31,3.92201270206391496917477578773683739584,"N","Y","N",0.090110025464372911,"X96|Y-32"
4950,97,-33,3.87427800949728722832334023918378446618,"N","N","N",0.0283080953118812,"X96|Y-34"
4951,97,-33,3.87427800949728722832334023918378446618,"Y","N","N",0.014125838044870484,"X96|Y-34"
4953,97,-33,3.87427800949728722832334023918378446618,"Y","Y","N",0.046317146716572243,"X96|Y-34"
4952,97,-33,3.87427800949728722832334023918378446618,"N","Y","N",0.089872982944083052,"X96|Y-34"
6999,99,-9,4.19985559597629523186421304723434028776,"Y","N","N",0.014403430311098253,"X98|Y-10"
6998,99,-9,4.19985559597629523186421304723434028776,"N","N","N",0.028856231068792162,"X98|Y-10"
7001,99,-9,4.19985559597629523186421304723434028776,"Y","Y","N",0.047197057912324133,"X98|Y-10"
7000,99,-9,4.19985559597629523186421304723434028776,"N","Y","N",0.091500957402492922,"X98|Y-10"
6995,99,-11,4.18296151901781677499747042780393963865,"Y","N","N",0.014388894845183336,"X98|Y-12"
6994,99,-11,4.18296151901781677499747042780393963865,"N","N","N",0.028827536916433628,"X98|Y-12"
6997,99,-11,4.18296151901781677499747042780393963865,"Y","Y","N",0.047151011432183476,"X98|Y-12"
6996,99,-11,4.18296151901781677499747042780393963865,"N","Y","N",0.091415834144883315,"X98|Y-12"
6991,99,-13,4.16286685717328449183586740710385134463,"Y","N","N",0.014371624454244381,"X98|Y-14"
6990,99,-13,4.16286685717328449183586740710385134463,"N","N","N",0.028793442703069209,"X98|Y-14"
6993,99,-13,4.16286685717328449183586740710385134463,"Y","Y","N",0.047096297042458761,"X98|Y-14"
6992,99,-13,4.16286685717328449183586740710385134463,"N","Y","N",0.091314677021307272,"X98|Y-14"
6987,99,-15,4.13966531759533763750732683194829936632,"Y","N","N",0.014351709259095412,"X98|Y-16"
6986,99,-15,4.13966531759533763750732683194829936632,"N","N","N",0.028754125780719311,"X98|Y-16"
6989,99,-15,4.13966531759533763750732683194829936632,"Y","Y","N",0.04703319821824254,"X98|Y-16"
6988,99,-15,4.13966531759533763750732683194829936632,"N","Y","N",0.091198005034839311,"X98|Y-16"
6983,99,-17,4.11346341120565033784149724907395446651,"Y","N","N",0.014329251375902748,"X98|Y-18"
6982,99,-17,4.11346341120565033784149724907395446651,"N","N","N",0.028709787126884771,"X98|Y-18"
6985,99,-17,4.11346341120565033784149724907395446651,"Y","Y","N",0.046962036236351243,"X98|Y-18"
6984,99,-17,4.11346341120565033784149724907395446651,"N","Y","N",0.091066406572239383,"X98|Y-18"
6979,99,-19,4.08437926779343367582394217349371087858,"Y","N","N",0.0143043636563761,"X98|Y-20"
6978,99,-19,4.08437926779343367582394217349371087858,"N","N","N",0.028660648872525198,"X98|Y-20"
6981,99,-19,4.08437926779343367582394217349371087858,"Y","Y","N",0.046883166238731094,"X98|Y-20"
