"PLAYER_ID","PLAYER_NAME","TEAM_NAME","TOTAL_XG","GOALS","SHOT_COUNT","XG_PER_SHOT"
"wr2f0yl1bf68r73hkjee2pqt","T. Bakayoko","Chelsea",3.053793230891197625,2,40,0.076344830772279940625
"2mvi0tqbe0ssqz18wlbf7p7f9","P. Crouch","Stoke City",4.368036476777272794,5,23,0.1899146294250988171304347826086956521739
"8920kmyrmhle0rmi3tcvujwet","M. Özil","Arsenal",3.128616768023943012,4,39,0.0802209427698446926153846153846153846154
"5nt3khx8jtvz8n83tzuaot68l","M. Rojo","Manchester United",0.239363650115512639,0,5,0.0478727300231025278
"9jiectkc8rk0ivxn80l87ic45","I. Slimani","Leicester City",1.250626056200851965,1,7,0.1786608651715502807142857142857142857143
"7udt7gcpdccho3xwb2zoiq02d","S. Francis","AFC Bournemouth",0.597961083407942865,0,13,0.045997006415995605
"8pb6iiphpyxdlpbs4dpunr8wl","S. Aurier","Tottenham Hotspur",0.68390025060631467,2,15,0.045593350040420978
"edbfrlou976fl038ocrpa09h","D. Sturridge","Liverpool",2.258543419836570695,2,21,0.1075496866588843188095238095238095238095
"6g857hx8sdddxaxs487e1xihh","M. Wagué","Watford",0.350844006749530469,1,3,0.1169480022498434896666666666666666666667
"aiehjyb5unahdn0somr3ewa1h","J. Lolley","Huddersfield Town",0.13853708911686892,1,3,0.0461790297056229733333333333333333333333
"65z99j774kjnbf7vm0u2q0jit","K. Trippier","Tottenham Hotspur",0.266613238802108588,0,7,0.0380876055431583697142857142857142857143
"33cny48k38nlo8pcx3i24ldqt","P. Billing","Huddersfield Town",0.370949812813088002,0,7,0.0529928304018697145714285714285714285714
"9hvnc4u8llay0i2nq37gdshjp","J. Puncheon","Crystal Palace",1.5273663467350751,0,10,0.15273663467350751
"9tc6mprxpu2rc5ptlp5ljw7h1","T. Alderweireld","Tottenham Hotspur",0.474752687920245489,0,10,0.0474752687920245489
"a3ms8havadt1y9x381l325txx","V. Lindelöf","Manchester United",0.020882246685816248,0,1,0.020882246685816248
"b99vbk3jddyzdw29h7ea0ma51","G. Nkoudou","Burnley",0.213491239327289869,0,4,0.05337280983182246725
"8kar47kxxc8f20vc9ul2ez3yt","O. Burke","West Bromwich Albion",0.494553070791683926,0,4,0.1236382676979209815
"5qfa3h4gut5jlnfkexq5m1djp","H. Winks","Tottenham Hotspur",0.153611432627144121,0,3,0.051203810875714707
"ub3g41w6l3yfyzs4h24vpn8p","M. Obafemi","Southampton",0.22323556156934998,0,1,0.22323556156934998
"9jw0h4escxh3eqz8oh860r3yt","E. Bailly","Manchester United",1.111235108835638269,1,3,0.3704117029452127563333333333333333333333
"a7uo47nehqo2irfllck81uqxh","J. Riedewald","Crystal Palace",0.054941864687293396,0,1,0.054941864687293396
"dirz5ieaz5ewtdcs3x1ndge6t","E. Mangala","Everton",0.10033539787444405,0,1,0.10033539787444405
"596e4chumhaa7t4xctzglthw5","C. Fuchs","Leicester City",0.459902286419706807,0,11,0.0418092987654278915454545454545454545455
"6b9erfx1rf9nff83300tntadx","Roberto Firmino","Liverpool",9.191870768995744196,14,83,0.1107454309517559541686746987951807228916
"1xscywgyfqisqexmpfvbf9g45","H. Mkhitaryan","Arsenal",1.790545367775357636,2,21,0.0852640651321598874285714285714285714286
"axicg3mdtrur97rjz423pl8t1","A. Mooy","Huddersfield Town",2.640619006189488117,3,28,0.0943078216496245756071428571428571428571
"6fz5d1z4587tqdldr261cp1p1","M. Noble","West Ham United",0.824908052842481097,2,13,0.0634544656032677766923076923076923076923
"2oijcg6e36mwy3ie1num5wclx","T. Walcott","Everton",1.810896202002922504,3,19,0.0953103264212064475789473684210526315789
"51xwrb0qit04oz9x01p2gghjp","K. Ịheanach�?","Leicester City",4.440796032605794357,3,29,0.1531308976760618743793103448275862068966
"6m2pk6odyb3atayt6u8cifahh","D. Tadić","Southampton",4.778108388347949165,5,39,0.1225155997012294657692307692307692307692
"2smmv9hdoiet7necaf00ol51x","T. Mings","AFC Bournemouth",0.020424554535387773,0,1,0.020424554535387773
"9wbf00lybk9fqablaqwg5cn2t","İ. Gündoğan","Manchester City",3.221778412326919608,3,34,0.0947581885978505767058823529411764705882
"3e8mxxfs5q7gt4lg2beqpkwyd","Bellerín","Arsenal",2.182414267776713393,2,29,0.0752556644060935652758620689655172413793
"7ws6w5ad1qkd8wffyb74m28l","C. Cathcart","Watford",0.11516122213563023,0,2,0.057580611067815115
"7uxt9a7t22ij4reg1uire5uqd","L. Shaw","Manchester United",0.554525825179874296,0,12,0.0462104854316561913333333333333333333333
"7btmjzlihczblbm55jtopzg0l","J. Hogg","Huddersfield Town",0.704386018137670964,0,12,0.0586988348448059136666666666666666666667
"9g7jit9xa9c5b25gfl6wy7kd1","A. Westwood","Burnley",0.735364032890486127,0,8,0.091920504111310765875
"f5567t48q0846fsnq6d3mqfv9","Iborra","Leicester City",2.064391571998667787,3,14,0.1474565408570476990714285714285714285714
"eziqega9e25bg939pfh4vjp3p","A. Robertson","Liverpool",0.875802542207341112,1,12,0.0729835451839450926666666666666666666667
"d1qg8ju3u13idyvvncz6zb105","G. Cahill","Chelsea",0.62919484235614798,0,10,0.062919484235614798
"3imsbq3n9zgkzp668lsbklg45","Mohamed Elneny","Arsenal",0.448651989812374274,0,8,0.05608149872654678425
"6nd207wf78npdd9ui5hom1xat","S. Okaka","Watford",1.795068428631449184,1,10,0.1795068428631449184
"a8gzcehm7lkmw9fe2ofrna3th","D. Fletcher","Stoke City",0.540056545958085796,1,11,0.0490960496325532541818181818181818181818
"3vxh219sef8mooilemi8xbs9h","Philippe Coutinho","Liverpool",3.605170059804891517,7,54,0.066762408514905398462962962962962962963
"4fsvhj2hcujfwrz0kjo76u1g5","J. Stanislas","AFC Bournemouth",3.200152749425359998,4,44,0.0727307443051218181363636363636363636364
"dxze3b3fsfl814bjcs7q6wcet","V. van Dijk","Southampton",1.068805061401502871,0,11,0.0971640964910457155454545454545454545455
"bhsoe49s9vpa6v62rswirhsl","R. Bertrand","Southampton",1.265363424366878464,0,20,0.0632681712183439232
"az767vfe6ig8vwir9uu2eu3th","E. Kachunga","Huddersfield Town",1.905431004484974612,1,12,0.158785917040414551
"6wa837v5i330nm5lqm9nckfrp","D. Stephens","Brighton & Hove Albion",1.708720614768808542,0,19,0.0899326639352004495789473684210526315789
"16l7395yh2w7bphsec4j6hu51","P. N'Diaye","Stoke City",1.703105969395802771,2,19,0.0896371562839896195263157894736842105263
"9clhampzc9mhqacithsgioc0l","M. Dembélé","Tottenham Hotspur",0.570296684464677226,0,11,0.0518451531331524750909090909090909090909
"7jn9kl5wq29d41ekc2fz2rs2d","N. Aké","AFC Bournemouth",1.447348194240509314,2,18,0.0804082330133616285555555555555555555556
"7c3ue1a0utnvk7986i3cwk7v9","S. Mustafi","Arsenal",0.687368063743266814,3,13,0.0528744664417897549230769230769230769231
"356hlyxmm0xoknzmoxfu2frv9","S. Defour","Burnley",0.957559170458834423,1,19,0.0503978510767807591052631578947368421053
"4oyobe8stmkj7v4t6dci66g2d","P. Zabaleta","West Ham United",0.541946502838994207,0,6,0.0903244171398323678333333333333333333333
"3agihhqej8zosfte96z4rot79","P. Mertesacker","Arsenal",0.209206872410005634,1,2,0.104603436205002817
"66939rcic8zhw13nlcniiq4t1","B. Mee","Burnley",1.827263072341135406,0,25,0.07309052289364541624
"ashza2qkgnak7wb3vuz5bnzyt","D. Ings","Liverpool",1.097042422726823056,1,8,0.137130302840852882
"bc0xr30uxu4ppotxy8qe4f5cl","H. Arter","AFC Bournemouth",0.527052275374076142,1,11,0.0479138432158251038181818181818181818182
"9sbx7dlressy910i8uuztf93p","Z. Ibrahimović","Manchester United",0.271145229286326491,0,4,0.06778630732158162275
"b27pmpcvny40pkcx87tdddsyd","A. Mitrović","Newcastle United",0.639441776532824278,1,4,0.1598604441332060695
"dirz5ieaz5ewtdcs3x1ndge6t","E. Mangala","Manchester City",0.1606309579762781,0,1,0.1606309579762781
"1z3g8r34ph9ns6y1qd7qrhnmd","D. Sakho","West Ham United",1.260934324751574128,2,9,0.1401038138612860142222222222222222222222
"4szqfu5xdvo92qzfr2rywjdud","L. Ulloa","Brighton & Hove Albion",0.89901347551171088,1,2,0.44950673775585544
"dd6ao1xyzj2ll9w394f250qtx","J. Collins","West Ham United",0.274125281522305821,1,4,0.06853132038057645525
"8pvha1gcylcga0biqxrf805pl","T. Campbell","Stoke City",0.33174826523690782,0,2,0.16587413261845391
"9kvp5ddeay1cmfwoao8eo1vbp","S. Byram","West Ham United",0.246499892404315308,0,4,0.061624973101078827
"f2wjw84p0ztxt636u2ibnoxxx","M. Sakho","Crystal Palace",1.44734143369548126,1,3,0.48244714456516042
"3pxe4cqev5loojxj45tphh13p","K. Bartley","Swansea City",0.138528228027854142,0,2,0.069264114013927071
"3yl0m3n14kek9pwkp7catyh9l","A. Sabiri","Huddersfield Town",0.307826177538363635,0,5,0.061565235507672727
"cyg7icft0ojp9wdbyq9nlkwyd","J. Murphy","Brighton & Hove Albion",0.070734875084953241,0,1,0.070734875084953241
"23oysjfutg5xy1f3o9bapnmxh","Javi Manquillo","Newcastle United",0.081570094974339421,0,2,0.0407850474871697105
"by3erot4bzfc6y1oip4aayoyd","B. Watson","Watford",0.04529975977296273,0,1,0.04529975977296273
"2tw82upv8rbgsrdlnz696sez9","J. Izquierdo","Brighton & Hove Albion",4.450036945189700423,5,52,0.08557763356134039275
